left,0.15954074263572693,0.6976732015609741,0.15369227528572083,0.6046592593193054,0.19238446652889252,0.5311274528503418,0.24231407046318054,0.5133506655693054,0.28709280490875244,0.5127368569374084,0.17835001647472382,0.4633861780166626,0.19965839385986328,0.36141490936279297,0.21349327266216278,0.3021954596042633,0.2249053567647934,0.254349946975708,0.21348947286605835,0.47232985496520996,0.26840052008628845,0.3623630106449127,0.3025059401988983,0.29687249660491943,0.32753506302833557,0.2460845410823822,0.24646031856536865,0.5013852715492249,0.3194955885410309,0.42312902212142944,0.35710421204566956,0.3732212483882904,0.3826521635055542,0.3295636773109436,0.27753907442092896,0.5482562184333801,0.3197302222251892,0.5316421389579773,0.304127961397171,0.5594518780708313,0.2860162854194641,0.5854724645614624
left,0.135026752948761,0.7009443640708923,0.13120469450950623,0.6176286935806274,0.1669778823852539,0.5414310693740845,0.21810580790042877,0.5217719078063965,0.2609795033931732,0.518218457698822,0.1417640894651413,0.46547120809555054,0.16351357102394104,0.3570115268230438,0.17705152928829193,0.29540306329727173,0.18692465126514435,0.2469974160194397,0.17260104417800903,0.4663369655609131,0.22966094315052032,0.3490920066833496,0.2607588469982147,0.28251180052757263,0.28160789608955383,0.2288585901260376,0.20434950292110443,0.4866587221622467,0.28116947412490845,0.40212559700012207,0.3142683506011963,0.34431689977645874,0.33415475487709045,0.2921507656574249,0.23600931465625763,0.5273995995521545,0.2867209315299988,0.5172040462493896,0.275740385055542,0.5457195043563843,0.26007527112960815,0.5707679986953735
left,0.09699910879135132,0.7082846760749817,0.09269237518310547,0.6288952827453613,0.1309763789176941,0.5465579628944397,0.18776316940784454,0.5250589847564697,0.23233562707901,0.5180963277816772,0.08158251643180847,0.46614986658096313,0.09949547052383423,0.36604708433151245,0.11178756505250931,0.30568403005599976,0.1197691261768341,0.2554715871810913,0.10918374359607697,0.45546844601631165,0.16131098568439484,0.33785557746887207,0.1893889307975769,0.26995593309402466,0.20495054125785828,0.2139567732810974,0.13898742198944092,0.4648251533508301,0.21088746190071106,0.3732134997844696,0.236226424574852,0.30631667375564575,0.2459532916545868,0.24708662927150726,0.17155767977237701,0.4937202036380768,0.23176012933254242,0.4847358167171478,0.22876447439193726,0.5271191596984863,0.21769915521144867,0.5667794942855835
left,0.08657026290893555,0.7043441534042358,0.0681912750005722,0.6279142498970032,0.10161319375038147,0.5425819754600525,0.15838314592838287,0.5146094560623169,0.2058744728565216,0.504019558429718,0.05817801505327225,0.4634581506252289,0.06793908029794693,0.36138930916786194,0.07315037399530411,0.3039763867855072,0.07590767741203308,0.2571813464164734,0.08855167031288147,0.4523705244064331,0.13459134101867676,0.33263474702835083,0.1566745936870575,0.2651878297328949,0.17022594809532166,0.20789843797683716,0.12213174998760223,0.46271878480911255,0.1901279091835022,0.3698383569717407,0.21285122632980347,0.30434951186180115,0.22334665060043335,0.2453169971704483,0.158158540725708,0.4919561743736267,0.21306456625461578,0.48359549045562744,0.20690512657165527,0.5191249847412109,0.19495853781700134,0.5480964779853821
left,0.11857708543539047,0.7242496609687805,0.08342774957418442,0.6153143644332886,0.09739285707473755,0.5265290141105652,0.13670340180397034,0.49337834119796753,0.17871615290641785,0.476121723651886,0.09116534143686295,0.45691877603530884,0.08124996721744537,0.3504307270050049,0.0734647810459137,0.2858932316303253,0.06674371659755707,0.23316743969917297,0.14534755051136017,0.4542582035064697,0.16846443712711334,0.3300967812538147,0.18163779377937317,0.25983577966690063,0.1933562457561493,0.20841625332832336,0.19451279938220978,0.47667866945266724,0.2229202687740326,0.3832937479019165,0.23886796832084656,0.31797897815704346,0.25282520055770874,0.27004650235176086,0.23739734292030334,0.5176652669906616,0.22818484902381897,0.4946831166744232,0.2036055326461792,0.5215396881103516,0.19196529686450958,0.5585673451423645
left,0.14176861941814423,0.7117277383804321,0.1028110459446907,0.6094940900802612,0.11005255579948425,0.5245649814605713,0.14383845031261444,0.4913804829120636,0.18372155725955963,0.47558507323265076,0.10175438970327377,0.46098950505256653,0.08317410945892334,0.35239729285240173,0.07084181159734726,0.2875649034976959,0.06156989932060242,0.23556490242481232,0.15758879482746124,0.45514294505119324,0.17143592238426208,0.32880163192749023,0.17903396487236023,0.2589656114578247,0.18707677721977234,0.20979270339012146,0.20728880167007446,0.4741361737251282,0.22659876942634583,0.37871724367141724,0.23676450550556183,0.3130798935890198,0.24801991879940033,0.2686474025249481,0.24753549695014954,0.5096331834793091,0.22733154892921448,0.48578310012817383,0.20225168764591217,0.514560878276825,0.19471518695354462,0.5565605163574219
left,0.16938097774982452,0.7114359140396118,0.13475556671619415,0.6058160662651062,0.13978885114192963,0.5211635231971741,0.16338323056697845,0.4851170778274536,0.1938227415084839,0.4647862911224365,0.13937640190124512,0.46352478861808777,0.13019876182079315,0.3556336462497711,0.11970339715480804,0.29019585251808167,0.1114121749997139,0.23760072886943817,0.1912238746881485,0.46266934275627136,0.21274441480636597,0.3340931236743927,0.225110724568367,0.2608547806739807,0.23570631444454193,0.20824435353279114,0.23793768882751465,0.48366886377334595,0.266977995634079,0.3850407004356384,0.28214409947395325,0.31556880474090576,0.29488125443458557,0.26563769578933716,0.27751463651657104,0.5239490270614624,0.27188995480537415,0.49353599548339844,0.245857834815979,0.523628294467926,0.23243723809719086,0.5663328170776367
left,0.2373940795660019,0.5439781546592712,0.21156910061836243,0.4499494731426239,0.22940467298030853,0.38048025965690613,0.25403571128845215,0.3503331243991852,0.279764860868454,0.3267340660095215,0.22863523662090302,0.29987001419067383,0.22400406002998352,0.20012399554252625,0.21901188790798187,0.1412528157234192,0.21527142822742462,0.09377318620681763,0.27676838636398315,0.2983947992324829,0.30158931016921997,0.18524236977100372,0.3154265284538269,0.12024053931236267,0.3264535367488861,0.07378724217414856,0.3174695372581482,0.32012686133384705,0.35013264417648315,0.23462027311325073,0.3678530752658844,0.174176424741745,0.38079148530960083,0.1317199319601059,0.3518131971359253,0.36008650064468384,0.3451114892959595,0.3399581015110016,0.32114318013191223,0.3658076524734497,0.306154727935791,0.4053041338920593
left,0.23168882727622986,0.5345875024795532,0.2061360478401184,0.4408572316169739,0.22623427212238312,0.36967235803604126,0.25500917434692383,0.3404664397239685,0.2858037054538727,0.3207307755947113,0.22093650698661804,0.2936478555202484,0.21412262320518494,0.19720473885536194,0.2081262171268463,0.13875164091587067,0.2037331759929657,0.09150788187980652,0.2688576281070709,0.29093044996261597,0.2914097309112549,0.1787225306034088,0.3050537109375,0.11492249369621277,0.3157566785812378,0.06943920254707336,0.30929499864578247,0.3120272755622864,0.33814018964767456,0.22921708226203918,0.3558988571166992,0.17287349700927734,0.36926841735839844,0.13431000709533691,0.34256765246391296,0.3507108986377716,0.33508697152137756,0.3315790593624115,0.31446850299835205,0.3549041450023651,0.30278295278549194,0.39162328839302063
left,0.16721117496490479,0.572780966758728,0.1338546872138977,0.49381324648857117,0.13583044707775116,0.4317454695701599,0.13824418187141418,0.4044504463672638,0.14080822467803955,0.3908614218235016,0.1308317333459854,0.3416958153247833,0.12482532858848572,0.24207791686058044,0.11588583141565323,0.1795446276664734,0.11001911014318466,0.13089986145496368,0.17798541486263275,0.3356875479221344,0.20004026591777802,0.21685896813869476,0.21490204334259033,0.15200208127498627,0.2258422076702118,0.10567198693752289,0.2238732874393463,0.35387441515922546,0.2545110881328583,0.26488620042800903,0.2710552215576172,0.20723403990268707,0.2848389446735382,0.1652577966451645,0.26077014207839966,0.3897514045238495,0.25434747338294983,0.37551045417785645,0.23092594742774963,0.40242713689804077,0.22013193368911743,0.4364847242832184
